complaint_id,original_id,complaint_text,category,department,status,customer_id,date_received,date_resolved,created_at,complaint_text_clean,resolution_time_hours
883,883,There is clear favoritism and under-the-table dealing happening.,,Administration,Closed,CUST2943,2025-07-11 23:11:00,2025-07-18 09:33:47,2026-07-23 20:15:32,clear favoritism table dealing happening,154.37972222222223
884,884,No technician has visited despite multiple requests.,Service Delay,Operations,In Progress,CUST7960,2025-08-10 17:08:00,,2026-07-23 20:15:32,technician visited despite multiple requests,
885,885,The road near the facility is damaged and causing accidents.,,Maintenance,Closed,CUST2766,2025-02-25 13:30:00,2025-03-08 11:54:22,2026-07-23 20:15:32,road near facility damaged causing accidents,262.4061111111111
886,886,The online payment portal charged me twice for the same bill.,,Billing,Closed,CUST5942,2025-08-16 14:07:00,2025-08-18 17:48:14,2026-07-23 20:15:32,online payment portal charged twice bill,51.687222222222225
887,887,The road near the facility is damaged and causing accidents.,,Maintenance,Resolved,CUST6759,2025-09-20 08:13:00,2025-09-27 15:29:14,2026-07-23 20:15:32,road near facility damaged causing accidents,175.27055555555555
888,888,My bill amount doubled this month without any explanation.,,Billing,In Progress,CUST9202,2025-10-09 17:37:00,,2026-07-23 20:15:32,bill amount doubled month without explanation,
889,889,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Open,CUST1229,2025-04-19 16:04:00,,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,
890,890,I was treated very disrespectfully by the customer support agent.,,Customer Support,Closed,CUST2616,2025-12-06 15:57:00,2025-12-08 17:18:48,2026-07-23 20:15:32,treated disrespectfully customer support agent,49.36333333333334
891,891,"Great job by the support team, issue resolved within a day.",Appreciation,Customer Support,Resolved,CUST3963,2025-06-19 07:11:00,2025-06-19 18:24:12,2026-07-23 20:15:32,great job support team issue resolved within day,11.22
892,892,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,Resolved,CUST6149,2025-06-17 19:14:00,2025-06-19 11:03:39,2026-07-23 20:15:32,official demanded bribe processing documents,39.8275
893,893,I was overcharged on my last bill and no one is responding.,,Billing,Resolved,CUST1665,2025-07-16 11:48:00,2025-07-18 21:33:12,2026-07-23 20:15:32,overcharged last bill one responding,57.75333333333333
894,894,Why is the late fee applied when I paid on time?,,Billing,Resolved,CUST8273,2025-02-10 12:29:00,2025-02-12 19:56:38,2026-07-23 20:15:32,late fee applied paid time,55.46055555555556
895,895,I have been waiting since last month for this issue to be fixed.,,Operations,In Progress,CUST8793,2025-05-28 19:27:00,,2026-07-23 20:15:32,waiting since last month issue fixed,
896,896,"The new online system has made things much easier, well done.",Appreciation,Customer Support,Closed,CUST9563,2025-03-22 12:31:00,2025-03-24 12:26:58,2026-07-23 20:15:32,new online system made things much easier well done,47.93277777777778
897,897,The road near the facility is damaged and causing accidents.,Infrastructure,Maintenance,Closed,CUST3764,2025-02-13 23:25:00,2025-02-21 00:37:45,2026-07-23 20:15:32,road near facility damaged causing accidents,169.2125
898,898,My bill amount doubled this month without any explanation.,,Billing,Closed,CUST7958,2025-05-20 19:54:00,2025-05-23 04:48:29,2026-07-23 20:15:32,bill amount doubled month without explanation,56.908055555555556
899,899,I witnessed a near-accident due to lack of proper signage.,Safety Concern,Security,Resolved,CUST7557,2025-09-25 08:37:00,2025-09-28 10:49:39,2026-07-23 20:15:32,witnessed near accident due lack proper signage,74.21083333333333
900,900,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,In Progress,CUST2770,2025-12-16 17:32:00,,2026-07-23 20:15:32,staff keep telling wait nothing happens,
901,901,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Open,CUST2117,2025-07-21 17:08:00,,2026-07-23 20:15:32,late fee applied paid time,
902,902,The staff at the counter was extremely rude to me today.,,Customer Support,Closed,CUST2578,2025-12-13 16:38:00,2025-12-18 02:13:22,2026-07-23 20:15:32,staff counter extremely rude today,105.58944444444444
903,903,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,In Progress,CUST9032,2025-09-26 16:29:00,,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,
904,904,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,Resolved,CUST1517,2025-05-28 10:34:00,2025-05-31 05:31:40,2026-07-23 20:15:32,staff member polite handled issue well,66.96111111111111
905,905,I want to thank the team for resolving my issue so quickly.,Appreciation,Customer Support,Resolved,CUST1538,2025-06-11 09:54:00,2025-06-12 02:38:41,2026-07-23 20:15:32,want thank team resolving issue quickly,16.744722222222222
906,906,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Resolved,CUST7374,2025-11-06 15:31:00,2025-11-08 16:03:27,2026-07-23 20:15:32,billing error already paid still shows unpaid,48.54083333333333
907,907,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Resolved,CUST8697,2025-07-16 14:42:00,2025-07-19 14:26:14,2026-07-23 20:15:32,staff counter extremely rude today,71.73722222222223
908,908,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Resolved,CUST6779,2025-07-13 17:16:00,2025-07-16 16:32:45,2026-07-23 20:15:32,treated disrespectfully customer support agent,71.27916666666667
909,909,I witnessed a near-accident due to lack of proper signage.,Safety Concern,Security,Open,CUST6715,2025-05-01 14:37:00,,2026-07-23 20:15:32,witnessed near accident due lack proper signage,
910,910,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Resolved,CUST6855,2025-01-21 16:21:00,2025-01-26 15:47:22,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,119.43944444444445
911,911,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Resolved,CUST2073,2025-08-08 09:15:00,2025-08-08 10:15:00,2026-07-23 20:15:32,three weeks complaint still resolved,1.0
912,912,I was asked to pay extra money to get my work done faster.,Corruption/Bribery,Administration,In Progress,CUST7921,2025-05-01 08:34:00,,2026-07-23 20:15:32,asked pay extra money get work done faster,
913,913,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,Resolved,CUST7188,2025-04-23 11:30:00,2025-04-26 13:20:31,2026-07-23 20:15:32,unprofessional behavior officer duty,73.84194444444445
914,914,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Open,CUST6504,2025-07-26 07:31:00,,2026-07-23 20:15:32,equipment site old frequently malfunctions,
915,915,The employee refused to help and was arguing instead of assisting.,,Customer Support,Closed,CUST2234,2025-03-10 04:23:00,2025-03-13 19:00:24,2026-07-23 20:15:32,employee refused help arguing instead assisting,86.62333333333333
916,916,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,In Progress,CUST4700,2025-04-09 11:03:00,,2026-07-23 20:15:32,clear favoritism table dealing happening,
917,917,The road near the facility is damaged and causing accidents.,,Maintenance,Resolved,CUST9700,2025-09-19 10:06:00,2025-09-27 22:25:08,2026-07-23 20:15:32,road near facility damaged causing accidents,204.3188888888889
918,918,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Closed,CUST5913,2025-05-03 13:41:00,2025-05-05 10:37:49,2026-07-23 20:15:32,treated disrespectfully customer support agent,44.94694444444445
919,919,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,In Progress,CUST9971,2025-05-14 14:25:00,,2026-07-23 20:15:32,staff member polite handled issue well,
920,920,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,In Progress,CUST8656,2025-08-17 09:55:00,,2026-07-23 20:15:32,overcharged last bill one responding,
921,921,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,Closed,CUST1981,2025-10-28 14:49:00,2025-11-02 07:54:01,2026-07-23 20:15:32,staff keep telling wait nothing happens,113.08361111111111
922,922,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Closed,CUST8133,2025-06-08 14:09:00,2025-06-11 08:00:10,2026-07-23 20:15:32,employee refused help arguing instead assisting,65.85277777777777
923,923,It has been three weeks and my complaint is still not resolved.,,Operations,In Progress,CUST3631,2025-08-28 06:26:00,,2026-07-23 20:15:32,three weeks complaint still resolved,
924,924,Staff keep telling me to wait but nothing happens.,,Operations,Open,CUST6087,2025-04-08 23:07:00,,2026-07-23 20:15:32,staff keep telling wait nothing happens,
925,925,The staff member was polite and handled my issue very well.,,Customer Support,Closed,CUST5468,2025-12-14 06:41:00,2025-12-19 01:36:58,2026-07-23 20:15:32,staff member polite handled issue well,114.93277777777777
926,926,"There is a billing error, I already paid but it still shows unpaid.",Billing Issue,Billing,Resolved,CUST1691,2025-09-09 15:42:00,2025-09-11 03:55:21,2026-07-23 20:15:32,billing error already paid still shows unpaid,36.2225
927,927,"Great job by the support team, issue resolved within a day.",,Customer Support,Closed,CUST5882,2025-09-02 15:55:00,2025-09-03 13:00:46,2026-07-23 20:15:32,great job support team issue resolved within day,21.09611111111111
928,928,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,Closed,UNKNOWN,2025-11-22 07:42:00,2025-11-28 23:20:03,2026-07-23 20:15:32,official demanded bribe processing documents,159.63416666666666
929,929,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,Closed,CUST9605,2025-09-04 16:33:00,2025-09-09 16:41:46,2026-07-23 20:15:32,staff keep telling wait nothing happens,120.14611111111111
930,930,It has been three weeks and my complaint is still not resolved.,,Operations,Closed,CUST7388,2025-04-04 14:49:00,2025-04-11 12:23:42,2026-07-23 20:15:32,three weeks complaint still resolved,165.57833333333335
931,931,No safety measures are in place despite previous warnings.,,Security,Open,CUST5498,2025-12-07 13:09:00,,2026-07-23 20:15:32,safety measures place despite previous warnings,
932,932,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Resolved,CUST2850,2025-11-02 11:31:00,2025-11-03 16:45:05,2026-07-23 20:15:32,employee refused help arguing instead assisting,29.23472222222222
933,933,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Closed,CUST6947,2025-07-08 08:17:00,2025-07-13 02:06:53,2026-07-23 20:15:32,waiting since last month issue fixed,113.8313888888889
934,934,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Closed,CUST1895,2025-10-01 09:41:00,2025-10-05 14:10:37,2026-07-23 20:15:32,employee refused help arguing instead assisting,100.49361111111111
935,935,There is a major leakage that has not been fixed for weeks.,Infrastructure,Maintenance,Resolved,CUST2999,2025-04-13 11:19:00,2025-04-25 19:56:29,2026-07-23 20:15:32,major leakage fixed weeks,296.6247222222222
936,936,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Closed,CUST5186,2025-10-13 15:00:00,2025-10-16 05:52:49,2026-07-23 20:15:32,treated disrespectfully customer support agent,62.88027777777778
937,937,No technician has visited despite multiple requests.,Service Delay,Operations,In Progress,CUST6196,2025-05-28 16:56:00,,2026-07-23 20:15:32,technician visited despite multiple requests,
938,938,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,Closed,CUST9055,2025-06-02 01:17:00,2025-06-06 20:41:33,2026-07-23 20:15:32,clear favoritism table dealing happening,115.40916666666666
939,939,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,Resolved,CUST2644,2025-12-11 02:45:00,2025-12-11 03:45:00,2026-07-23 20:15:32,unprofessional behavior officer duty,1.0
940,940,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,Resolved,CUST9973,2025-04-03 10:22:00,2025-04-08 07:35:31,2026-07-23 20:15:32,clear favoritism table dealing happening,117.22527777777778
941,941,Security personnel are not checking IDs properly at the gate.,,Security,Resolved,CUST8264,2025-08-25 13:03:00,2025-08-29 21:09:17,2026-07-23 20:15:32,security personnel checking ids properly gate,104.10472222222222
942,942,No safety measures are in place despite previous warnings.,Safety Concern,Security,In Progress,CUST2815,2025-01-07 09:40:00,,2026-07-23 20:15:32,safety measures place despite previous warnings,
943,943,The online payment portal charged me twice for the same bill.,,Billing,Resolved,CUST7722,2025-09-25 01:53:00,2025-09-26 06:47:47,2026-07-23 20:15:32,online payment portal charged twice bill,28.913055555555555
944,944,I witnessed a near-accident due to lack of proper signage.,,Security,Open,CUST6367,2025-06-28 13:47:00,,2026-07-23 20:15:32,witnessed near accident due lack proper signage,
945,945,No safety measures are in place despite previous warnings.,Safety Concern,Security,Resolved,CUST4677,2025-02-12 12:11:00,2025-02-16 05:04:10,2026-07-23 20:15:32,safety measures place despite previous warnings,88.8861111111111
